-1.182562823679932	-1.4502794033549078	-1.7452871485767214
-1.608670374710596	-2.5298737815776633	-3.6336533092236154
-1.841595575208362	-3.010472329923243	-4.433776934134217
-1.9555433099236055	-3.1501105436590398	-4.704460425396957
-2.0165926173034845	-3.346681283285102	-4.9769719556415986
-2.0476422320221785	-3.463287531642755	-5.1856163814455325
-2.073817132573296	-3.508949935598627	-5.36642642842493
-2.1072638289499652	-3.5358437564446827	-5.430731837319361
-2.117868539593841	-3.5549716070384734	-5.561513914228882
-2.1392496803965315	-3.5427623190884447	-5.628332973944188
-2.145174822190553	-3.5718298141991474	-5.761635936243675
-2.1503186601356097	-3.617561141653582	-5.889093271050709
-2.155133073165595	-3.641677380175066	-6.010299956639812
-2.1528238680492247	-3.667505339387933	-6.010299956639812
-2.1601231067907243	-3.670253426634892	-5.918591137317564
-2.1562169282410437	-3.6792062181020695	-5.921215281143712
-2.1566089860618254	-3.6906115586652772	-6.010299956639812
-2.1524949816405474	-3.69663775103478	-6.010299956639812
-2.1536621590508003	-3.6832452565789904	-6.010299956639812
-2.160214367495414	-3.673118111188613	-6.010299956639812
