-1.1598190428688284	-1.4492482890324683	-1.855819919577139
-1.5986284852396484	-2.644925269757668	-4.284008664080538
-1.8551567889378415	-3.215627991484705	-5.2113630870305325
-1.9866760242549106	-3.3672587387177066	-5.3432827027020435
-2.0502323716129727	-3.421861502058094	-5.429316181584142
-2.0827350936367104	-3.4634098164477027	-5.641216687990248
-2.0928288329082583	-3.5133181708918286	-5.864695408541698
-2.103402931476441	-3.5586109675694906	-6.010299956639812
-2.121471054038823	-3.5679228565628702	-6.010299956639812
-2.1283144538592413	-3.566137390989032	-6.006439535826574
-2.133204120676443	-3.5770414105217423	-6.010299956639812
-2.1391047561512173	-3.5897777590721427	-6.010299956639812
-2.1438250781024584	-3.6200975580818158	-6.010299956639812
-2.147207336447459	-3.6467775127714677	-6.010299956639812
-2.1448516754714846	-3.6567790877561874	-6.010299956639812
-2.1527341470527475	-3.688655505777911	-6.010299956639812
-2.1599710482191266	-3.690817972396303	-6.010299956639812
-2.174816996428841	-3.694550294567468	-6.010299956639812
-2.1780382180866367	-3.6829410222534817	-6.010299956639812
-2.1821786339178453	-3.6990507957941445	-6.010299956639812
