0.994059405940594	0.9704084128148691	0.9340150890015325	0.8823218749131371	0.8358471359692383	0.7987644563965535
0.5623762376237624	0.2567865003668378	0.09486620299422377	0.04016113202948102	0.026731463029578073	0.025877717763575392
0.35445544554455444	0.12594766446563954	0.03115053636685139	0.0061215631688443795	0.0011188211799764147	0.00019496578705147094
0.33168316831683164	0.10198092443140128	0.022957680066014396	0.003713990647671195	0.0006142650951630468	9.519378813516166e-5
0.304950495049505	0.09122034727317196	0.017859247907579867	0.0025871782865182213	0.000377857323761277	5.047374273414729e-5
0.2920792079207921	0.08461726583516749	0.015206884356949169	0.0019756634187957367	0.000253924336079403	3.0572961635666474e-5
0.2821782178217822	0.08045977011494254	0.01335022987150769	0.0015758267745156207	0.0001874140717017525	2.082879679732308e-5
0.2801980198019802	0.07581315725116167	0.012141930920664845	0.0013491814039611194	0.0001418446628410619	1.4765760897872404e-5
0.27623762376237626	0.07263389581804847	0.011346221855475624	0.00118026645798186	0.00011629418504055522	1.1228989956535429e-5
0.2693069306930693	0.06994375152849108	0.010521042084168375	0.0010199041674952003	9.548503301737288e-5	8.83677171059638e-6
0.26435643564356437	0.06896551724137934	0.009813745137333463	0.0009172723015837825	8.073424170984556e-5	7.12509831035657e-6
0.26435643564356437	0.06774272438248963	0.00925380172108925	0.0008531273853891186	6.874922377253512e-5	5.898055330688656e-6
0.2623762376237624	0.06676449009537788	0.008811741129317485	0.0007761534859554997	6.229575257554743e-5	4.980350917338505e-6
0.2584158415841584	0.06505258009293224	0.008605446186490617	0.0007269757168728574	5.66325023413361e-5	4.454475354687126e-6
0.25445544554455446	0.0640743458058205	0.00834020983142758	0.0006906269310292812	5.149606608245705e-5	3.938911077527862e-6
0.25346534653465347	0.06334067009048672	0.008133914888600713	0.0006542781451855939	4.622792632980044e-5	3.650195082305352e-6
0.2504950495049505	0.06285155294693079	0.007780266415183257	0.000622205687088262	4.2671931996696166e-5	3.268677517209717e-6
0.2495049504950495	0.06187331865981904	0.0075739714723565	0.0005858569012445747	3.858912368837064e-5	3.010895378574574e-6
0.2495049504950495	0.06187331865981904	0.00751503006012022	0.0005687515902593754	3.516483284915495e-5	2.7840470966378206e-6
0.2495049504950495	0.06162876008804108	0.007426617941765912	0.0005388172960352211	3.3189280441936475e-5	2.598443956891572e-6
