1.0	1.0	1.0	1.0	1.0	1.0
1.0	1.0	1.0	1.0	1.0	1.0
1.0	1.0	1.0	1.0	1.0	0.9999954103948437
1.0	1.0	1.0	0.9998601496398853	0.9991207119856462	0.9932272726577333
1.0	1.0	0.9994042299672327	0.9944759107754703	0.964151190009387	0.874673181866164
1.0	0.998166819431714	0.9868930592791183	0.9377665897489686	0.7969557623070617	0.5725517133760982
1.0	0.9899175068744271	0.9362526064938934	0.7805747849800713	0.5364845114604498	0.2855759419017182
0.9958419958419958	0.9615032080659945	0.8200774501042598	0.5804489196559681	0.3087845625542128	0.12298917924090991
0.9708939708939709	0.9129239230064161	0.6797736073875484	0.39437801552339	0.16487838496179852	0.0510211106538504
0.9501039501039501	0.8285976168652612	0.5373845695561513	0.25487728130899934	0.08878432490880361	0.022112717642901236
0.9126819126819127	0.7213565536205316	0.4110813226094727	0.16565275155583525	0.047671669102532066	0.010508665939469197
0.8648648648648649	0.6269477543538038	0.3136729222520107	0.11160058737151246	0.02826792143442769	0.005574840396480707
0.8045738045738046	0.537121906507791	0.2424784033363122	0.07929515418502198	0.017704582991718065	0.0031255211114188386
0.7588357588357588	0.45279560036663613	0.1960083407804587	0.057758198727361765	0.01200109316888276	0.0020071873216747083
0.7172557172557172	0.39413382218148485	0.15787905868334817	0.0437032375358366	0.008780997873073626	0.001343224442401203
0.6735966735966736	0.36021998166819436	0.12749478701221328	0.03419341304803858	0.006701600541831554	0.0009531080041184081
0.6299376299376299	0.30980751604032997	0.10872803098004169	0.028599398643451512	0.005133140840551831	0.0007098589308361936
0.5925155925155925	0.2795600366636114	0.09442955019362531	0.0243339626599538	0.0041706769329483695	0.0005538123555230978
0.5550935550935551	0.2520623281393217	0.08519511468573127	0.02055800293685761	0.003398329352772733	0.00047272933109565596
0.5239085239085239	0.23098075160403297	0.07506702412868638	0.017621145374449365	0.0029943321569885217	0.00038552683312653713
