-1.31148508517985	-1.4807425564349905	-1.710282771437286	-1.9812713507053648
-1.6647162021472826	-2.1564822825214964	-2.765252657746481	-3.519942882055748
-1.8887023375772451	-2.480929701027438	-3.184308759300823	-4.037818855924947
-1.9724862636950884	-2.5972198307003387	-3.325732420375282	-4.205367190944883
-2.032984714786697	-2.6660792761144174	-3.4124829318912524	-4.3575280884272845
-2.051912429730994	-2.7177977563552953	-3.5013429401484784	-4.475438155517878
-2.082607850226025	-2.7510484261175923	-3.5739227278676227	-4.575123222580707
-2.111975343445719	-2.776770024096171	-3.6214329307657747	-4.645101776357092
-2.11966606142662	-2.7834904313381137	-3.6319777761141316	-4.6935310920300495
-2.1261994478193094	-2.801200030778175	-3.656721821929864	-4.73651811596796
