-1.3169499449438515	-1.5173719711072904	-1.8332698905670288	-2.2886445397305195
-1.6908592669177667	-2.181807573263159	-2.8063442657411457	-3.597085039582548
-1.8898761952893108	-2.5013829814363877	-3.247704742779612	-4.151462105211227
-2.015283185712812	-2.6312571645381677	-3.429078803508713	-4.407594174141698
-2.0782028436563045	-2.6955092785481187	-3.519786888474651	-4.540521757892368
-2.1056509483567662	-2.7227248139810523	-3.576168456495357	-4.614311758935087
-2.1125201866760093	-2.741385051448773	-3.6151781994146033	-4.669761419692157
-2.124963421292638	-2.7563459299871313	-3.645046029680691	-4.703215860112363
-2.125524815478751	-2.7722638154218084	-3.668131942293012	-4.737620503399176
-2.130326195066309	-2.788425356930778	-3.6914378028753076	-4.753784560591401
