-1.2106381000109045	-1.3149920438183018	-1.448366556083762	-1.6131055577859579
-1.4771641733104268	-1.7814099503241556	-2.1965072358772386	-2.7318448769838195
-1.7434777047841052	-2.237604330327403	-2.8422388012988717	-3.565443817643277
-1.8952642888375304	-2.443381023790617	-3.062831223709822	-3.7594009610201238
-1.971775987262532	-2.5011027699167205	-3.127365657360207	-3.819948801267308
-2.000712492634087	-2.54280636741567	-3.1636536280626943	-3.8884842193802025
-2.0348499115737466	-2.5707792972225842	-3.2121441431339193	-3.9498681994049925
-2.0547668237189924	-2.61296355401616	-3.252652421784279	-4.012862428343955
-2.065103056607998	-2.641677380175066	-3.28726148686483	-4.054313626085877
-2.070364912240364	-2.6551404544146733	-3.322643617661571	-4.078071884902665
