-1.4051655079119212	-1.751963766424482	-2.19401036198998	-2.738791596312136
-1.9860712880327878	-2.6945825062850357	-3.5051621832598903	-4.439960739808917
-2.192249787883825	-2.983383289526112	-3.8438176657619567	-4.905525552616612
-2.288655376540271	-3.1239309792086973	-4.017030288117376	-5.194452368964399
-2.301674274862097	-3.231368302664497	-4.138531788687002	-5.350712047348147
-2.3258647074087313	-3.2389715997744664	-4.213670724937581	-5.45630348819446
-2.3499430062544957	-3.2725011646131157	-4.312894979157421	-5.536707976725998
-2.394876003753868	-3.2958314899414565	-4.3503700831715	-5.5461278994684955
-2.4029992532213496	-3.28540553872191	-4.374892157246888	-5.58204276785322
-2.411670816438658	-3.2884330225042318	-4.404351895637745	-5.641097451660284
