0.14891684927591464	0.13142863948170733	0.11324558165015244	0.09514114662728658	0.0770847100085747
0.13268745236280488	0.1083960556402439	0.08209669159679878	0.056253677591463415	0.03370154820884146
0.12145698361280488	0.08906785918445122	0.05462372570503049	0.025987097465701218	0.00889804610089558
0.11291801638719512	0.0718458222179878	0.03391428877667683	0.010266364567454268	0.0018618097370426828
0.10546577267530488	0.05817275628810976	0.021335270579268293	0.004333131669207317	0.00048037216558689024
0.09891565834603659	0.04841844512195122	0.014516899294969512	0.0022131633479420734	0.0001797415086699695
0.09395245807926829	0.04196360518292683	0.010828232183689024	0.0013583698551829268	9.190870331554879e-5
0.08960854134908537	0.037395198170731704	0.008708019721798781	0.0009577708174542683	5.824587938262195e-5
0.08628286966463415	0.03415110518292683	0.007406690644054878	0.0007435118140243903	4.141792111280488e-5
0.08395460175304878	0.03166801638719512	0.006570002858231707	0.0006106850228658537	3.1439655583079266e-5
0.08236173304115854	0.029830411585365854	0.005967749618902439	0.0005192073170731707	2.4821479611280488e-5
0.08072122713414634	0.028672232278963414	0.005531214272103659	0.00045435403963414635	2.0406464367378047e-5
0.07934272580030488	0.027785584984756098	0.00518578506097561	0.00040778749047256095	1.717142244664634e-5
0.07827982088414634	0.027017435213414633	0.004893709508384146	0.00037133669969512193	1.4827196074695123e-5
0.07712461890243902	0.02648270769817073	0.00470655487804878	0.0003425936070884146	1.3078970560213415e-5
0.0765916777820122	0.02599025819359756	0.004495224371189025	0.0003190655964176829	1.1762099847560975e-5
0.07584139195884146	0.025444216844512195	0.004368628525152439	0.0003008181688262195	1.0755049542682927e-5
0.07559725133384146	0.025087533346036587	0.004244176352896341	0.00028505978467987804	9.873165967987805e-6
0.07554365948932927	0.02472191787347561	0.004143483231707317	0.0002712033155487805	9.088819550304879e-6
0.07509110613567073	0.024358088795731706	0.004073277915396341	0.0002606802591463415	8.432736280487805e-6
0.07493330792682927	0.024015100990853657	0.00396484375	0.0002515017625762195	7.844714653201219e-6
0.07429616044207317	0.023838247903963414	0.003898628048780488	0.0002427198456554878	7.421517721036585e-6
0.07427531916920732	0.023617330411585365	0.003804485041920732	0.00023465605945121953	6.983791444359756e-6
0.07382872046493902	0.023389267339939023	0.0037784036775914635	0.00022650533536585366	6.576374333079268e-6
0.07376024199695122	0.023297565739329267	0.003740770293445122	0.0002199659394054878	6.192418540396341e-6
0.07376321932164634	0.02304270674542683	0.0037082579077743903	0.00021404344512195123	5.903975323932926e-6
0.07398949599847561	0.023024247332317074	0.0036856302400914633	0.00020848180259146342	5.5840320121951216e-6
0.07367985423018293	0.0228247665777439	0.003651271913109756	0.00020450647865853658	5.340605945121952e-6
0.07396865472560976	0.022694955221036584	0.003599347370426829	0.00019996665396341463	5.1445193407012195e-6
0.07382276581554878	0.022585985137195123	0.003567549542682927	0.00019574838033536586	4.961294778963415e-6
