0.0	0.0	-0.0013422777872851362	-0.009479914764711222
-0.20006743864472787	-0.5467055544528118	-1.0748934668874632	-1.797686259994754
-0.7361421073761321	-1.3932996155189132	-2.1973865999969564	-3.046512129294276
-1.019073880947317	-1.8171753582853498	-2.56625516072174	-3.5106128740213656
-1.2321487062561682	-1.9849940913750408	-2.731546355686988	-3.726998727936246
-1.3475421249582378	-2.056057447200487	-2.870420870238577	-3.8342086975841965
-1.4305163600230018	-2.141068236908837	-2.976876201152846	-3.993266617340857
-1.4305163600230018	-2.1777910439335786	-3.0758015053962375	-4.01907388094751
-1.4539974558725246	-2.2321487062561682	-3.1294863643590256	-4.086020670578208
-1.4539974558725246	-2.246871963076878	-3.1652019166255267	-4.107209969647646
