0.0	-0.022455006468513835	-0.12163755761964369	-0.3875742031211629
-0.2590208526564697	-0.6702526389784189	-1.2576370135188397	-2.027215183902021
-0.6758462054888811	-1.2667901919113824	-1.9858142889406434	-2.9010589880516275
-0.9311187105921871	-1.5886960297699813	-2.3912066260130724	-3.3668472801535705
-1.0964861042560952	-1.8459471008553743	-2.6839640957110595	-3.6300887149281893
-1.2621119296336116	-1.976876201152864	-2.822779235803359	-3.8061799739839737
-1.2942966130050129	-2.0658172844896456	-2.9533951053033447	-3.916878271477494
-1.3668472801536244	-2.1072099696478683	-3.046512129294276	-3.993266617340857
-1.3668472801536244	-2.165201916625555	-3.118205353949347	-4.04651212929433
-1.3668472801536244	-2.2621119296336096	-3.152967460208527	-4.096486104256129
