-1.284004618317261	-1.428813319883256	-1.6028534080857586	-1.7964323394304764
-1.6093886692840378	-2.016055272749899	-2.5120892615745816	-3.0944569357236853
-1.8172803210491704	-2.3627248942282493	-2.9779186665770574	-3.7234609272308257
-1.9396391828430206	-2.5090586077037647	-3.150443577909089	-3.9323195620436313
-2.0012185159734828	-2.580054643992375	-3.250010637537465	-4.073273887492708
-2.0237770304479192	-2.6215209283512078	-3.3295616660279084	-4.172163285242641
-2.061307092326285	-2.674647073977918	-3.3972009598714883	-4.252622311061517
-2.0801213762243935	-2.699071837703202	-3.4540094240291057	-4.310099472677525
-2.1027627724386755	-2.7189637073400763	-3.499226017468929	-4.367945370452676
-2.1136119280299743	-2.7345271431791787	-3.5210559611261085	-4.4118633883960365
