-1.3872558802900068	-1.6316749736044596	-1.9851091348178245	-2.4624569068530913
-1.8036828644540313	-2.3910699362366667	-3.093339730852401	-3.943718926034041
-2.0082367960760386	-2.6581557377905143	-3.3784979667557375	-4.234387695108599
-2.080830345918529	-2.715082038189131	-3.47635700459131	-4.326516989368577
-2.104311441768052	-2.733478122181452	-3.50516344251925	-4.365390718451482
-2.1246269327825944	-2.7552189816308577	-3.527032552760249	-4.393468240829478
-2.1245708767022453	-2.749674974593923	-3.5374651784411713	-4.4147293816778195
-2.1222787849097986	-2.757114890704866	-3.5433794025929193	-4.429372719302363
-2.1202761425308325	-2.758174439730761	-3.5532084158877604	-4.440900498856006
-2.130326195066309	-2.7723883585908826	-3.569668829048821	-4.450980060441632
