-0.005978582857169378	-0.06819264765045638	-0.27063269480721935	-0.6747578129980252
-0.42596873227228116	-0.9051305286404804	-1.5990170436224282	-2.5142009645072387
-0.7092699609758307	-1.3382020987040946	-2.1517627590701713	-3.1714508659025222
-0.8580116122567555	-1.50787283665538	-2.3308720600276955	-3.38912367486477
-0.9311187105921871	-1.5631419252975927	-2.419235349613315	-3.5390082455808014
-0.9610819339696304	-1.5886960297699813	-2.4865534898282435	-3.605466240019841
-0.9610819339696304	-1.6123599479677744	-2.536083692563554	-3.648572120622185
-0.968907271481587	-1.633722999583301	-2.5693908745745957	-3.6880806619058175
-0.9768762011528622	-1.652365109639359	-2.582165162611031	-3.726998727936246
-0.9768762011528622	-1.6678772758176057	-2.5953266086689903	-3.7361421073761596
