0.0	0.0	-5.7259394678716773e-5
-0.07833384191163931	-0.5770102714447861	-1.4823608760103482
-0.48138325636215723	-1.6542740994466885	-3.201414089279996
-0.6880806619058927	-2.0059785828571686	-3.7431282282369263
-0.8227792358033489	-2.1590416079207353	-4.04181700808606
-0.9030899869919435	-2.269937267145568	-4.224970121628792
-0.9311187105921871	-2.33820209870409	-4.397516099919508
-0.9649769778531545	-2.397516099920074	-4.595326608669769
-0.9891106575698739	-2.453997455872522	-4.731546355686858
-0.9974627319346397	-2.47882103959756	-4.8641719209612635
-1.0016997848778944	-2.47882103959756	-4.896356604331851
-1.0059785828571695	-2.5051499783198996	-5.056057447199785
-1.0059785828571695	-2.518938262805536	-5.165201916628772
-1.014664762042262	-2.518938262805536	-5.311329952304188
-1.014664762042262	-2.5331787019201495	-5.408239965309776
-1.023528222373567	-2.547901958740859	-5.408239965309776
