-1.2893944919104487	-1.4339083247326494	-1.6126319842183507	-1.8193437006407212
-1.6269227807953115	-2.0473277588430077	-2.552191436108191	-3.169364090590695
-1.8472711704233726	-2.385065106035295	-2.9657228680870014	-3.6505642015925663
-1.9330258023961753	-2.494549605129871	-3.0920480083866986	-3.8299498936511838
-1.9891106575698738	-2.5732764679259197	-3.2235527585118544	-4.038236775788987
-2.0363570078758837	-2.6289054970320005	-3.3372589254561373	-4.18766624046226
-2.0621801438459264	-2.648946932487982	-3.398694647405619	-4.276130590110804
-2.079716769713793	-2.6750649997345346	-3.4356028218554746	-4.3449553913375025
-2.0882936880577807	-2.7001674242279923	-3.4817964548009726	-4.4380416508477785
-2.0979914227656344	-2.7159780993860605	-3.5265796761453876	-4.489455259904395
