-0.0008490608411180252	-0.00787469196191061	-0.026908242853956592	-0.06448191001144156
-0.4865534898282475	-0.9825427519492584	-1.5357923175228354	-2.0918502142386535
-0.8400382412448546	-1.3648776872907196	-2.0609099499949	-2.8418024731167657
-0.909929411522249	-1.5024440849439804	-2.2335987726514	-3.1790702627727505
-0.9384179493336866	-1.5854183200087446	-2.329058719264229	-3.3748162098248833
-0.968907271481587	-1.5986802506765825	-2.4104168845661222	-3.4917860167618704
-0.9849940913750417	-1.633722999583301	-2.4687207126932287	-3.5886960297699644
-0.9849940913750417	-1.6448119717489114	-2.5051499783198996	-3.633722999583197
-1.0016997848778944	-1.671843463035208	-2.5419526262276464	-3.6678772758175517
-1.019073880947317	-1.6922366216770512	-2.560050848320443	-3.7180438852832776
