0.0	0.0	-0.0001951370571871972	-0.002011566923615488
-0.17779104393357564	-0.4829278738122001	-0.9283049313675139	-1.4688954640175982
-0.7224982267095859	-1.2379782499168919	-1.9518739321828045	-2.6474406536811244
-0.968907271481587	-1.56005084832045	-2.345657981083686	-3.0849878651401705
-1.0658172844896434	-1.7407870124218952	-2.518938262805536	-3.3095962394948337
-1.2041199826559248	-1.8284563686950381	-2.6561915174924127	-3.463757293161711
-1.2621119296336116	-1.9239401259650621	-2.7550274515365167	-3.605466240019841
-1.3870506662419115	-1.968907271481587	-2.8400382412448493	-3.713634766378327
-1.4305163600230018	-2.010299956639812	-2.9030899869919526	-3.779851035261643
-1.4305163600230018	-2.0465121292942547	-2.923940125965054	-3.858011612256594
