0.0	0.0	0.0
-0.03717210304011329	-0.32321711203544123	-0.8587278709473701
-0.41260477071429963	-1.3975160999200764	-2.440107395544088
-0.6337229995833	-1.808902832319361	-3.2582515088203317
-0.779851035261538	-2.0059785828571686	-3.582165162610976
-0.8400382412448546	-2.1590416079207353	-3.8061799739839737
-0.8897260254339621	-2.2860240870390265	-3.997462731934843
-0.9384179493336866	-2.33820209870409	-4.171450865902808
-0.9728734586991883	-2.366847280153627	-4.262111929633301
-0.9891106575698739	-2.397516099920074	-4.338202098703859
-1.0102999566398119	-2.4082399653118496	-4.478821039597661
-1.019073880947317	-2.430516360023007	-4.595326608669769
-1.023528222373567	-2.4662319122895364	-4.667877275816654
-1.0280287236002434	-2.47882103959756	-4.7550274515358035
-1.0280287236002434	-2.5051499783198996	-4.806179973984899
-1.0325763513509643	-2.518938262805536	-4.806179973984899
-1.0325763513509643	-2.5331787019201495	-4.8342086975845255
-1.0325763513509643	-2.547901958740859	-4.8641719209612635
-1.0325763513509643	-2.547901958740859	-4.9689072714828795
-1.0325763513509643	-2.547901958740859	-4.9689072714828795
