0.09670350609756098	0.037037919207317076	0.009656059451219513	0.0012531440548780488	9.043445121951219e-5
0.08555640243902439	0.022984946646341462	0.004130144817073171	0.0005607374237804878	3.345560213414634e-5
0.08155487804878049	0.020650724085365852	0.003620426829268293	0.0003909584603658537	1.722560975609756e-5
0.08012576219512195	0.017220846036585365	0.0030964176829268294	0.00026567263719512197	1.0108612804878048e-5
0.08107850609756098	0.014148246951219513	0.002415205792682927	0.00021022294207317073	5.6759717987804874e-6
0.08050685975609756	0.014362614329268292	0.0017625762195121952	0.0001686356707317073	3.429878048780488e-6
0.08069740853658537	0.011409108231707318	0.0015434451219512196	0.00012962080792682927	2.7200838414634144e-6
0.0802686737804878	0.011004192073170731	0.0011147103658536584	0.00011128048780487805	2.0793635670731705e-6
0.08103086890243902	0.012147484756097561	0.0010718368902439025	0.0001016577743902439	1.9007240853658537e-6
0.07974466463414634	0.009956173780487805	0.001086128048780488	9.722751524390244e-5	1.4291158536585366e-6
