0.0	0.0	0.0	-1.1027148323241455e-5
-0.00770197591990336	-0.04764655174660068	-0.16224638531765853	-0.3936102366398052
-0.20684284099139807	-0.516702507639285	-0.9988986967150681	-1.6700145171693435
-0.47122385784703535	-0.969697616525739	-1.5452146690823798	-2.2715193981554416
-0.6123599479677744	-1.1920740630258568	-1.7647872888256615	-2.469970481848935
-0.7136347663782808	-1.2747010569416322	-1.87231322391628	-2.5782932693702216
-0.795456108592114	-1.3494344786359431	-1.9436014062168179	-2.6831454442303757
-0.8342086975841307	-1.3849875056781376	-2.01818846885286	-2.811642869685378
-0.8704208702385754	-1.4351121117121506	-2.079860361873113	-2.912002420145108
-0.8897260254339621	-1.4564169299959382	-2.1363983587753497	-2.997462731934651
