-1.6780613603110803	-2.1792465656520754	-2.7869198195706444	-3.464524652055278
-2.113108129319196	-2.7573989274352138	-3.460809329065717	-4.128454681901778
-2.2209044160185316	-2.870494458845136	-3.560929787996536	-4.2712386901322414
-2.2996165451177326	-2.9524984457971324	-3.6200512401151923	-4.337222667658764
-2.355355113156711	-2.983089723325223	-3.6438098127673713	-4.382996740357313
-2.3831073041262147	-3.007652286186361	-3.674117477627949	-4.43057803060014
-2.390636193166471	-3.020295076825271	-3.7049176534361394	-4.475399983902179
-2.425671851068654	-3.0487849693684472	-3.727251033093029	-4.508851548255295
-2.424859516051541	-3.053030389866101	-3.7504732694225376	-4.56087428178412
-2.448949720671182	-3.0693197142617286	-3.7711175465164533	-4.61133011111092
